"DateTime","Q","Site"
2021-07-12 07:45:00,340.558237202873,"MOOS"
2021-07-12 07:50:00,350.486142488837,"MOOS"
2021-07-12 07:55:00,362.090612297063,"MOOS"
2021-07-12 08:00:00,360.414047774917,"MOOS"
2021-07-12 08:05:00,360.414047774917,"MOOS"
2021-07-12 08:10:00,350.486142488837,"MOOS"
2021-07-12 08:15:00,356.778198564949,"MOOS"
2021-07-12 08:20:00,355.798556220951,"MOOS"
2021-07-12 08:25:00,356.778198564949,"MOOS"
2021-07-12 08:30:00,365.726461507031,"MOOS"
2021-07-12 08:35:00,358.454763086978,"MOOS"
2021-07-12 08:40:00,358.454763086978,"MOOS"
2021-07-12 08:45:00,364.746819163091,"MOOS"
2021-07-12 08:50:00,355.798556220951,"MOOS"
2021-07-12 08:55:00,350.486142488837,"MOOS"
2021-07-12 09:00:00,355.798556220951,"MOOS"
2021-07-12 09:05:00,355.798556220951,"MOOS"
2021-07-12 09:10:00,345.870650934929,"MOOS"
2021-07-12 09:15:00,349.506500144897,"MOOS"
2021-07-12 09:20:00,355.798556220951,"MOOS"
2021-07-12 09:25:00,350.486142488837,"MOOS"
2021-07-12 09:30:00,356.778198564949,"MOOS"
2021-07-12 09:35:00,363.070254641003,"MOOS"
2021-07-12 09:40:00,372.998159927083,"MOOS"
2021-07-12 09:45:00,367.685746194969,"MOOS"
2021-07-12 09:50:00,376.634009136935,"MOOS"
2021-07-12 09:55:00,369.362310717115,"MOOS"
2021-07-12 10:00:00,368.382668373059,"MOOS"
2021-07-12 10:05:00,362.090612297063,"MOOS"
2021-07-12 10:10:00,358.454763086978,"MOOS"
2021-07-12 10:15:00,363.070254641003,"MOOS"
2021-07-12 10:20:00,364.746819163091,"MOOS"
2021-07-12 10:25:00,372.018517583143,"MOOS"
2021-07-12 10:30:00,358.454763086978,"MOOS"
2021-07-12 10:35:00,355.798556220951,"MOOS"
2021-07-12 10:40:00,359.434405431035,"MOOS"
2021-07-12 10:45:00,358.454763086978,"MOOS"
2021-07-12 10:50:00,353.142349354865,"MOOS"
2021-07-12 10:55:00,354.81891387701,"MOOS"
2021-07-12 11:00:00,349.506500144897,"MOOS"
2021-07-12 11:05:00,354.81891387701,"MOOS"
2021-07-12 11:10:00,348.526857801015,"MOOS"
2021-07-12 11:15:00,343.911366247106,"MOOS"
2021-07-12 11:20:00,342.234801724961,"MOOS"
2021-07-12 11:25:00,344.891008591047,"MOOS"
2021-07-12 11:30:00,345.870650934929,"MOOS"
2021-07-12 11:35:00,345.870650934929,"MOOS"
2021-07-12 11:40:00,352.162707010983,"MOOS"
2021-07-12 11:45:00,350.203422323102,"MOOS"
2021-07-12 11:50:00,352.162707010983,"MOOS"
2021-07-12 11:55:00,351.183064667042,"MOOS"
2021-07-12 12:00:00,368.382668373059,"MOOS"
2021-07-12 12:05:00,357.475120743038,"MOOS"
2021-07-12 12:10:00,355.798556220951,"MOOS"
2021-07-12 12:15:00,348.526857801015,"MOOS"
2021-07-12 12:20:00,351.183064667042,"MOOS"
2021-07-12 12:25:00,352.162707010983,"MOOS"
2021-07-12 12:30:00,358.454763086978,"MOOS"
2021-07-12 12:35:00,364.746819163091,"MOOS"
2021-07-12 12:40:00,362.090612297063,"MOOS"
2021-07-12 12:45:00,361.110969953006,"MOOS"
2021-07-12 12:50:00,359.434405431035,"MOOS"
2021-07-12 12:55:00,352.162707010983,"MOOS"
2021-07-12 13:00:00,347.547215457074,"MOOS"
2021-07-12 13:05:00,352.859629189014,"MOOS"
2021-07-12 13:10:00,347.547215457074,"MOOS"
2021-07-12 13:15:00,356.495478398982,"MOOS"
2021-07-12 13:20:00,350.203422323102,"MOOS"
2021-07-12 13:25:00,346.567573113134,"MOOS"
2021-07-12 13:30:00,345.587930768961,"MOOS"
2021-07-12 13:35:00,342.93172390305,"MOOS"
2021-07-12 13:40:00,332.024176273146,"MOOS"
2021-07-12 13:45:00,332.024176273146,"MOOS"
2021-07-12 13:50:00,332.024176273146,"MOOS"
2021-07-12 13:55:00,328.388327063061,"MOOS"
2021-07-12 14:00:00,322.096270987066,"MOOS"
2021-07-12 14:05:00,318.460421777098,"MOOS"
2021-07-12 14:10:00,319.440064121038,"MOOS"
2021-07-12 14:15:00,321.116628643125,"MOOS"
2021-07-12 14:20:00,312.168365700985,"MOOS"
2021-07-12 14:25:00,305.876309624931,"MOOS"
2021-07-12 14:30:00,302.240460414963,"MOOS"
2021-07-12 14:35:00,303.220102758904,"MOOS"
2021-07-12 14:40:00,298.604611204995,"MOOS"
2021-07-12 14:45:00,302.240460414963,"MOOS"
2021-07-12 14:50:00,298.604611204995,"MOOS"
2021-07-12 14:55:00,296.645326517057,"MOOS"
2021-07-12 15:00:00,297.624968860997,"MOOS"
2021-07-12 15:05:00,294.968761994911,"MOOS"
2021-07-12 15:10:00,294.968761994911,"MOOS"
2021-07-12 15:15:00,285.040856708947,"MOOS"
2021-07-12 15:20:00,278.748800632835,"MOOS"
2021-07-12 15:25:00,281.405007498863,"MOOS"
2021-07-12 15:30:00,278.748800632835,"MOOS"
2021-07-12 15:35:00,282.384649842919,"MOOS"
2021-07-12 15:40:00,281.405007498863,"MOOS"
2021-07-12 15:45:00,285.040856708947,"MOOS"
2021-07-12 15:50:00,278.748800632835,"MOOS"
2021-07-12 15:55:00,276.092593766924,"MOOS"
2021-07-12 16:00:00,287.697063574975,"MOOS"
2021-07-12 16:05:00,281.405007498863,"MOOS"
2021-07-12 16:10:00,286.717421230976,"MOOS"
2021-07-12 16:15:00,293.989119651029,"MOOS"
2021-07-12 16:20:00,284.06121436489,"MOOS"
2021-07-12 16:25:00,291.332912784943,"MOOS"
2021-07-12 16:30:00,296.645326517057,"MOOS"
2021-07-12 16:35:00,286.717421230976,"MOOS"
2021-07-12 16:40:00,284.06121436489,"MOOS"
2021-07-12 16:45:00,277.769158289011,"MOOS"
2021-07-12 16:50:00,281.405007498863,"MOOS"
2021-07-12 16:55:00,282.384649842919,"MOOS"
2021-07-12 17:00:00,279.728442977008,"MOOS"
2021-07-12 17:05:00,275.112951422983,"MOOS"
2021-07-12 17:10:00,268.820895346988,"MOOS"
2021-07-12 17:15:00,266.16468848096,"MOOS"
2021-07-12 17:20:00,267.841253002931,"MOOS"
2021-07-12 17:25:00,279.44572281104,"MOOS"
2021-07-12 17:30:00,279.44572281104,"MOOS"
2021-07-12 17:35:00,280.425365155039,"MOOS"
2021-07-12 17:40:00,276.789515944954,"MOOS"
2021-07-12 17:45:00,270.497459868959,"MOOS"
2021-07-12 17:50:00,273.153666734986,"MOOS"
2021-07-12 17:55:00,261.549196926935,"MOOS"
2021-07-12 18:00:00,265.18504613702,"MOOS"
2021-07-12 18:05:00,260.569554582878,"MOOS"
2021-07-12 18:10:00,260.569554582878,"MOOS"
2021-07-12 18:15:00,253.297856162942,"MOOS"
2021-07-12 18:20:00,254.277498506999,"MOOS"
2021-07-12 18:25:00,253.297856162942,"MOOS"
2021-07-12 18:30:00,250.641649297031,"MOOS"
2021-07-12 18:35:00,255.95406302897,"MOOS"
2021-07-12 18:40:00,253.297856162942,"MOOS"
2021-07-12 18:45:00,253.297856162942,"MOOS"
2021-07-12 18:50:00,262.246119104966,"MOOS"
2021-07-12 18:55:00,255.95406302897,"MOOS"
2021-07-12 19:00:00,255.95406302897,"MOOS"
2021-07-12 19:05:00,249.662006952974,"MOOS"
2021-07-12 19:10:00,249.662006952974,"MOOS"
2021-07-12 19:15:00,239.734101667011,"MOOS"
2021-07-12 19:20:00,236.098252456926,"MOOS"
2021-07-12 19:25:00,229.80619638093,"MOOS"
2021-07-12 19:30:00,227.149989514844,"MOOS"
2021-07-12 19:35:00,237.077894800983,"MOOS"
2021-07-12 19:40:00,233.442045590898,"MOOS"
2021-07-12 19:45:00,236.098252456926,"MOOS"
2021-07-12 19:50:00,228.826554037107,"MOOS"
2021-07-12 19:55:00,224.493782648817,"MOOS"
2021-07-12 20:00:00,216.24244188494,"MOOS"
2021-07-12 20:05:00,217.222084228881,"MOOS"
2021-07-12 20:10:00,226.170347171079,"MOOS"
2021-07-12 20:15:00,223.514140304993,"MOOS"
2021-07-12 20:20:00,228.826554037107,"MOOS"
2021-07-12 20:25:00,222.534497960994,"MOOS"
2021-07-12 20:30:00,219.878291094908,"MOOS"
2021-07-12 20:35:00,212.606592674856,"MOOS"
2021-07-12 20:40:00,208.970743464888,"MOOS"
2021-07-12 20:45:00,210.930028152885,"MOOS"
2021-07-12 20:50:00,218.898648751026,"MOOS"
2021-07-12 20:55:00,197.36627365672,"MOOS"
2021-07-12 21:00:00,194.710066790809,"MOOS"
2021-07-12 21:05:00,194.710066790809,"MOOS"
2021-07-12 21:10:00,199.042838178924,"MOOS"
2021-07-12 21:15:00,201.002122866805,"MOOS"
2021-07-12 21:20:00,190.094575236901,"MOOS"
2021-07-12 21:25:00,193.730424446869,"MOOS"
2021-07-12 21:30:00,193.730424446869,"MOOS"
2021-07-12 21:35:00,187.438368370989,"MOOS"
2021-07-12 21:40:00,190.094575236901,"MOOS"
2021-07-12 21:45:00,180.166669950937,"MOOS"
2021-07-12 21:50:00,181.146312294819,"MOOS"
2021-07-12 21:55:00,181.146312294819,"MOOS"
2021-07-12 22:00:00,190.094575236901,"MOOS"
2021-07-12 22:05:00,184.782161504903,"MOOS"
2021-07-12 22:10:00,191.074217580957,"MOOS"
2021-07-12 22:15:00,191.074217580957,"MOOS"
2021-07-12 22:20:00,192.053859924723,"MOOS"
2021-07-12 22:25:00,188.418010714871,"MOOS"
2021-07-12 22:30:00,192.053859924723,"MOOS"
2021-07-12 22:35:00,197.36627365672,"MOOS"
2021-07-12 22:40:00,192.053859924723,"MOOS"
2021-07-12 22:45:00,190.094575236901,"MOOS"
2021-07-12 22:50:00,195.689709134807,"MOOS"
2021-07-12 22:55:00,192.053859924723,"MOOS"
2021-07-12 23:00:00,195.689709134807,"MOOS"
2021-07-12 23:05:00,198.345916000893,"MOOS"
2021-07-12 23:10:00,190.377295402752,"MOOS"
2021-07-12 23:15:00,189.397653058695,"MOOS"
2021-07-12 23:20:00,195.689709134807,"MOOS"
2021-07-12 23:25:00,206.597256764828,"MOOS"
2021-07-12 23:30:00,202.96140755486,"MOOS"
2021-07-12 23:35:00,206.597256764828,"MOOS"
2021-07-12 23:40:00,199.325558344775,"MOOS"
2021-07-12 23:45:00,203.9410498988,"MOOS"
2021-07-12 23:50:00,203.9410498988,"MOOS"
2021-07-12 23:55:00,206.597256764828,"MOOS"
2021-07-13 00:00:00,202.96140755486,"MOOS"
2021-07-13 00:05:00,205.617614420946,"MOOS"
2021-07-13 00:10:00,209.253463630914,"MOOS"
2021-07-13 00:15:00,215.54551970691,"MOOS"
2021-07-13 00:20:00,210.233105974912,"MOOS"
2021-07-13 00:25:00,200.305200688832,"MOOS"
2021-07-13 00:30:00,197.648993822804,"MOOS"
2021-07-13 00:35:00,196.669351478748,"MOOS"
2021-07-13 00:40:00,200.305200688832,"MOOS"
2021-07-13 00:45:00,207.576899108884,"MOOS"
2021-07-13 00:50:00,201.284843032772,"MOOS"
2021-07-13 00:55:00,201.284843032772,"MOOS"
2021-07-13 01:00:00,201.284843032772,"MOOS"
2021-07-13 01:05:00,198.628636166744,"MOOS"
2021-07-13 01:10:00,208.556541452708,"MOOS"
2021-07-13 01:15:00,202.264485376829,"MOOS"
2021-07-13 01:20:00,195.972429300717,"MOOS"
2021-07-13 01:25:00,199.608278510801,"MOOS"
2021-07-13 01:30:00,192.336580090749,"MOOS"
2021-07-13 01:35:00,199.608278510801,"MOOS"
2021-07-13 01:40:00,202.264485376829,"MOOS"
2021-07-13 01:45:00,202.264485376829,"MOOS"
2021-07-13 01:50:00,200.587920854683,"MOOS"
2021-07-13 01:55:00,206.879976930621,"MOOS"
2021-07-13 02:00:00,199.608278510801,"MOOS"
2021-07-13 02:05:00,199.608278510801,"MOOS"
2021-07-13 02:10:00,200.587920854683,"MOOS"
2021-07-13 02:15:00,197.931713988655,"MOOS"
2021-07-13 02:20:00,197.931713988655,"MOOS"
2021-07-13 02:25:00,201.567563198623,"MOOS"
2021-07-13 02:30:00,204.223770064651,"MOOS"
2021-07-13 02:35:00,211.495468484703,"MOOS"
2021-07-13 02:40:00,215.131317694788,"MOOS"
2021-07-13 02:45:00,214.151675350673,"MOOS"
2021-07-13 02:50:00,225.059222980693,"MOOS"
2021-07-13 02:55:00,225.059222980693,"MOOS"
2021-07-13 03:00:00,229.67471453466,"MOOS"
2021-07-13 03:05:00,234.290206088684,"MOOS"
2021-07-13 03:10:00,250.510167450702,"MOOS"
2021-07-13 03:15:00,255.125659004669,"MOOS"
2021-07-13 03:20:00,268.689413500659,"MOOS"
2021-07-13 03:25:00,275.961111920711,"MOOS"
2021-07-13 03:30:00,268.689413500659,"MOOS"
2021-07-13 03:35:00,261.417715080723,"MOOS"
2021-07-13 03:40:00,250.510167450702,"MOOS"
2021-07-13 03:45:00,257.781865870638,"MOOS"
2021-07-13 03:50:00,264.07392194675,"MOOS"
2021-07-13 03:55:00,278.617318786739,"MOOS"
2021-07-13 04:00:00,283.929732518794,"MOOS"
2021-07-13 04:05:00,284.909374862735,"MOOS"
2021-07-13 04:10:00,271.345620366686,"MOOS"
2021-07-13 04:15:00,267.709771156718,"MOOS"
2021-07-13 04:20:00,274.001827232714,"MOOS"
2021-07-13 04:25:00,261.417715080723,"MOOS"
2021-07-13 04:30:00,267.709771156718,"MOOS"
2021-07-13 04:35:00,264.07392194675,"MOOS"
2021-07-13 04:40:00,267.709771156718,"MOOS"
2021-07-13 04:45:00,262.397357424721,"MOOS"
2021-07-13 04:50:00,264.07392194675,"MOOS"
2021-07-13 04:55:00,268.689413500659,"MOOS"
2021-07-13 05:00:00,265.053564290691,"MOOS"
2021-07-13 05:05:00,264.07392194675,"MOOS"
2021-07-13 05:10:00,260.438072736666,"MOOS"
2021-07-13 05:15:00,257.781865870638,"MOOS"
2021-07-13 05:20:00,248.833602928673,"MOOS"
2021-07-13 05:25:00,245.197753718705,"MOOS"
2021-07-13 05:30:00,245.197753718705,"MOOS"
2021-07-13 05:35:00,246.874318240618,"MOOS"
2021-07-13 05:40:00,250.510167450702,"MOOS"
2021-07-13 05:45:00,255.125659004669,"MOOS"
2021-07-13 05:50:00,258.761508214753,"MOOS"
2021-07-13 05:55:00,258.761508214753,"MOOS"
2021-07-13 06:00:00,248.833602928673,"MOOS"
2021-07-13 06:05:00,253.16637431673,"MOOS"
2021-07-13 06:10:00,257.781865870638,"MOOS"
2021-07-13 06:15:00,265.053564290691,"MOOS"
2021-07-13 06:20:00,267.709771156718,"MOOS"
2021-07-13 06:25:00,264.07392194675,"MOOS"
2021-07-13 06:30:00,274.001827232714,"MOOS"
2021-07-13 06:35:00,274.001827232714,"MOOS"
2021-07-13 06:40:00,266.730128812778,"MOOS"
2021-07-13 06:45:00,273.022184888774,"MOOS"
2021-07-13 06:50:00,275.678391754802,"MOOS"
2021-07-13 06:55:00,275.678391754802,"MOOS"
2021-07-13 07:00:00,276.658034098742,"MOOS"
2021-07-13 07:05:00,280.29388330871,"MOOS"
2021-07-13 07:10:00,278.334598620888,"MOOS"
2021-07-13 07:15:00,276.658034098742,"MOOS"
2021-07-13 07:20:00,277.637676442682,"MOOS"
2021-07-13 07:25:00,283.929732518794,"MOOS"
2021-07-13 07:30:00,270.365978022746,"MOOS"
2021-07-13 07:35:00,283.929732518794,"MOOS"
2021-07-13 07:40:00,290.22178859479,"MOOS"
2021-07-13 07:45:00,280.29388330871,"MOOS"
2021-07-13 07:50:00,290.22178859479,"MOOS"
2021-07-13 07:55:00,289.242146250908,"MOOS"
2021-07-13 08:00:00,298.190409192815,"MOOS"
2021-07-13 08:05:00,298.190409192815,"MOOS"
2021-07-13 08:10:00,298.190409192815,"MOOS"
2021-07-13 08:15:00,295.534202326788,"MOOS"
2021-07-13 08:20:00,298.190409192815,"MOOS"
2021-07-13 08:25:00,305.462107612868,"MOOS"
2021-07-13 08:30:00,303.502822924871,"MOOS"
2021-07-13 08:35:00,294.554559982847,"MOOS"
2021-07-13 08:40:00,291.89835311682,"MOOS"
2021-07-13 08:45:00,288.262503906735,"MOOS"
2021-07-13 08:50:00,290.918710772763,"MOOS"
2021-07-13 08:55:00,297.210766848875,"MOOS"
2021-07-13 09:00:00,298.190409192815,"MOOS"
2021-07-13 09:05:00,290.918710772763,"MOOS"
2021-07-13 09:10:00,287.282861562795,"MOOS"
2021-07-13 09:15:00,281.970447830856,"MOOS"
2021-07-13 09:20:00,290.918710772763,"MOOS"
2021-07-13 09:25:00,295.534202326788,"MOOS"
2021-07-13 09:30:00,298.190409192815,"MOOS"
2021-07-13 09:35:00,297.210766848875,"MOOS"
2021-07-13 09:40:00,298.887331370905,"MOOS"
2021-07-13 09:45:00,293.574917638791,"MOOS"
2021-07-13 09:50:00,287.282861562795,"MOOS"
2021-07-13 09:55:00,288.262503906735,"MOOS"
2021-07-13 10:00:00,294.554559982847,"MOOS"
2021-07-13 10:05:00,305.462107612868,"MOOS"
2021-07-13 10:10:00,309.097956822719,"MOOS"
2021-07-13 10:15:00,305.462107612868,"MOOS"
2021-07-13 10:20:00,315.390012898832,"MOOS"
2021-07-13 10:25:00,321.682068974827,"MOOS"
2021-07-13 10:30:00,327.974125050998,"MOOS"
2021-07-13 10:35:00,321.682068974827,"MOOS"
2021-07-13 10:40:00,324.338275840913,"MOOS"
2021-07-13 10:45:00,323.358633496973,"MOOS"
2021-07-13 10:50:00,316.086935077037,"MOOS"
2021-07-13 10:55:00,309.794879000925,"MOOS"
2021-07-13 11:00:00,309.794879000925,"MOOS"
2021-07-13 11:05:00,312.451085866953,"MOOS"
2021-07-13 11:10:00,309.794879000925,"MOOS"
2021-07-13 11:15:00,309.794879000925,"MOOS"
2021-07-13 11:20:00,316.086935077037,"MOOS"
2021-07-13 11:25:00,308.118314478896,"MOOS"
2021-07-13 11:30:00,303.502822924871,"MOOS"
2021-07-13 11:35:00,317.066577420861,"MOOS"
2021-07-13 11:40:00,317.066577420861,"MOOS"
2021-07-13 11:45:00,317.066577420861,"MOOS"
2021-07-13 11:50:00,307.138672134839,"MOOS"
2021-07-13 11:55:00,307.138672134839,"MOOS"
2021-07-13 12:00:00,307.138672134839,"MOOS"
2021-07-13 12:05:00,306.159029790957,"MOOS"
2021-07-13 12:10:00,308.815236656985,"MOOS"
2021-07-13 12:15:00,306.159029790957,"MOOS"
2021-07-13 12:20:00,308.815236656985,"MOOS"
2021-07-13 12:25:00,309.794879000925,"MOOS"
2021-07-13 12:30:00,306.159029790957,"MOOS"
2021-07-13 12:35:00,303.502822924871,"MOOS"
2021-07-13 12:40:00,303.502822924871,"MOOS"
2021-07-13 12:45:00,302.523180580989,"MOOS"
2021-07-13 12:50:00,302.523180580989,"MOOS"
2021-07-13 12:55:00,298.887331370905,"MOOS"
2021-07-13 13:00:00,307.835594312928,"MOOS"
2021-07-13 13:05:00,301.543538236932,"MOOS"
2021-07-13 13:10:00,300.563895892876,"MOOS"
2021-07-13 13:15:00,297.907689026964,"MOOS"
2021-07-13 13:20:00,294.271839816996,"MOOS"
2021-07-13 13:25:00,293.29219747294,"MOOS"
2021-07-13 13:30:00,294.271839816996,"MOOS"
2021-07-13 13:35:00,296.928046682908,"MOOS"
2021-07-13 13:40:00,300.563895892876,"MOOS"
2021-07-13 13:45:00,293.29219747294,"MOOS"
2021-07-13 13:50:00,287.000141396944,"MOOS"
2021-07-13 13:55:00,295.948404338968,"MOOS"
2021-07-13 14:00:00,295.948404338968,"MOOS"
2021-07-13 14:05:00,293.29219747294,"MOOS"
2021-07-13 14:10:00,293.29219747294,"MOOS"
2021-07-13 14:15:00,292.312555128883,"MOOS"
2021-07-13 14:20:00,293.29219747294,"MOOS"
2021-07-13 14:25:00,287.000141396944,"MOOS"
2021-07-13 14:30:00,287.000141396944,"MOOS"
2021-07-13 14:35:00,287.979783741001,"MOOS"
2021-07-13 14:40:00,287.000141396944,"MOOS"
2021-07-13 14:45:00,290.635990607028,"MOOS"
2021-07-13 14:50:00,287.979783741001,"MOOS"
2021-07-13 14:55:00,287.000141396944,"MOOS"
2021-07-13 15:00:00,283.364292186976,"MOOS"
2021-07-13 15:05:00,293.29219747294,"MOOS"
2021-07-13 15:10:00,288.676705918915,"MOOS"
2021-07-13 15:15:00,286.020499052887,"MOOS"
2021-07-13 15:20:00,283.364292186976,"MOOS"
2021-07-13 15:25:00,277.07223611098,"MOOS"
2021-07-13 15:30:00,269.800537691044,"MOOS"
2021-07-13 15:35:00,277.07223611098,"MOOS"
2021-07-13 15:40:00,274.416029244894,"MOOS"
2021-07-13 15:45:00,276.092593766924,"MOOS"
2021-07-13 15:50:00,273.436386900896,"MOOS"
2021-07-13 15:55:00,268.820895346988,"MOOS"
2021-07-13 16:00:00,273.436386900896,"MOOS"
2021-07-13 16:05:00,269.800537691044,"MOOS"
2021-07-13 16:10:00,273.436386900896,"MOOS"
2021-07-13 16:15:00,264.48812395893,"MOOS"
2021-07-13 16:20:00,270.78018003481,"MOOS"
2021-07-13 16:25:00,260.852274748846,"MOOS"
2021-07-13 16:30:00,269.800537691044,"MOOS"
2021-07-13 16:35:00,270.78018003481,"MOOS"
2021-07-13 16:40:00,267.144330824958,"MOOS"
2021-07-13 16:45:00,269.800537691044,"MOOS"
2021-07-13 16:50:00,266.16468848096,"MOOS"
2021-07-13 16:55:00,259.872632404906,"MOOS"
2021-07-13 17:00:00,260.852274748846,"MOOS"
2021-07-13 17:05:00,263.508481614874,"MOOS"
2021-07-13 17:10:00,259.872632404906,"MOOS"
2021-07-13 17:15:00,253.580576328794,"MOOS"
2021-07-13 17:20:00,254.56021867285,"MOOS"
2021-07-13 17:25:00,244.63231338677,"MOOS"
2021-07-13 17:30:00,241.976106520859,"MOOS"
2021-07-13 17:35:00,244.63231338677,"MOOS"
2021-07-13 17:40:00,252.600933984853,"MOOS"
2021-07-13 17:45:00,243.65267104283,"MOOS"
2021-07-13 17:50:00,243.65267104283,"MOOS"
2021-07-13 17:55:00,248.965084774885,"MOOS"
2021-07-13 18:00:00,252.600933984853,"MOOS"
2021-07-13 18:05:00,255.257140850939,"MOOS"
2021-07-13 18:10:00,255.257140850939,"MOOS"
2021-07-13 18:15:00,246.308877908858,"MOOS"
2021-07-13 18:20:00,240.016821832862,"MOOS"
2021-07-13 18:25:00,232.745123412809,"MOOS"
2021-07-13 18:30:00,233.724765756866,"MOOS"
2021-07-13 18:35:00,232.745123412809,"MOOS"
2021-07-13 18:40:00,240.016821832862,"MOOS"
2021-07-13 18:45:00,231.068558890955,"MOOS"
2021-07-13 18:50:00,240.016821832862,"MOOS"
2021-07-13 18:55:00,234.704408100923,"MOOS"
2021-07-13 19:00:00,237.360614966834,"MOOS"
2021-07-13 19:05:00,231.068558890955,"MOOS"
2021-07-13 19:10:00,233.724765756866,"MOOS"
2021-07-13 19:15:00,231.068558890955,"MOOS"
2021-07-13 19:20:00,228.412352024869,"MOOS"
2021-07-13 19:25:00,227.43270968087,"MOOS"
2021-07-13 19:30:00,227.43270968087,"MOOS"
2021-07-13 19:35:00,218.484446738788,"MOOS"
2021-07-13 19:40:00,218.484446738788,"MOOS"
2021-07-13 19:45:00,211.212748318736,"MOOS"
2021-07-13 19:50:00,211.212748318736,"MOOS"
2021-07-13 19:55:00,215.828239872761,"MOOS"
2021-07-13 20:00:00,214.848597528704,"MOOS"
2021-07-13 20:05:00,221.140653604816,"MOOS"
2021-07-13 20:10:00,214.848597528704,"MOOS"
2021-07-13 20:15:00,212.192390662676,"MOOS"
2021-07-13 20:20:00,209.536183796648,"MOOS"
2021-07-13 20:25:00,206.879976930621,"MOOS"
2021-07-13 20:30:00,206.879976930621,"MOOS"
2021-07-13 20:35:00,205.90033458668,"MOOS"
2021-07-13 20:40:00,206.879976930621,"MOOS"
2021-07-13 20:45:00,196.952071644831,"MOOS"
2021-07-13 20:50:00,209.536183796648,"MOOS"
2021-07-13 20:55:00,205.90033458668,"MOOS"
2021-07-13 21:00:00,210.515826140705,"MOOS"
2021-07-13 21:05:00,203.244127720653,"MOOS"
2021-07-13 21:10:00,200.587920854683,"MOOS"
2021-07-13 21:15:00,188.983451046748,"MOOS"
2021-07-13 21:20:00,200.587920854683,"MOOS"
2021-07-13 21:25:00,194.295864778804,"MOOS"
2021-07-13 21:30:00,200.587920854683,"MOOS"
2021-07-13 21:35:00,197.931713988655,"MOOS"
2021-07-13 21:40:00,189.680373224779,"MOOS"
2021-07-13 21:45:00,196.952071644831,"MOOS"
2021-07-13 21:50:00,184.367959492723,"MOOS"
2021-07-13 21:55:00,190.660015568719,"MOOS"
2021-07-13 22:00:00,196.952071644831,"MOOS"
2021-07-13 22:05:00,194.295864778804,"MOOS"
2021-07-13 22:10:00,187.024166358751,"MOOS"
2021-07-13 22:15:00,187.024166358751,"MOOS"
2021-07-13 22:20:00,188.003808702691,"MOOS"
2021-07-13 22:25:00,184.367959492723,"MOOS"
2021-07-13 22:30:00,181.711752626696,"MOOS"
2021-07-13 22:35:00,178.075903416611,"MOOS"
2021-07-13 22:40:00,178.075903416611,"MOOS"
2021-07-13 22:45:00,178.075903416611,"MOOS"
2021-07-13 22:50:00,175.419696550583,"MOOS"
2021-07-13 22:55:00,160.179377532506,"MOOS"
2021-07-13 23:00:00,157.523170666478,"MOOS"
2021-07-13 23:05:00,152.907679112686,"MOOS"
2021-07-13 23:10:00,152.907679112686,"MOOS"
2021-07-13 23:15:00,144.939058514603,"MOOS"
2021-07-13 23:20:00,144.939058514603,"MOOS"
2021-07-13 23:25:00,138.647002438491,"MOOS"
2021-07-13 23:30:00,135.011153228523,"MOOS"
2021-07-13 23:35:00,135.990795572521,"MOOS"
2021-07-13 23:40:00,148.574907724571,"MOOS"
2021-07-13 23:45:00,163.81522674259,"MOOS"
2021-07-13 23:50:00,154.86696380045,"MOOS"
2021-07-13 23:55:00,164.794869086531,"MOOS"
2021-07-14 00:00:00,170.107282818586,"MOOS"
2021-07-14 00:05:00,174.722774372611,"MOOS"
2021-07-14 00:10:00,170.107282818586,"MOOS"
2021-07-14 00:15:00,164.794869086531,"MOOS"
2021-07-14 00:20:00,181.711752626696,"MOOS"
2021-07-14 00:25:00,180.035188104608,"MOOS"
2021-07-14 00:30:00,188.983451046748,"MOOS"
2021-07-14 00:35:00,180.035188104608,"MOOS"
2021-07-14 00:40:00,187.306886524544,"MOOS"
2021-07-14 00:45:00,192.6193002566,"MOOS"
2021-07-14 00:50:00,188.983451046748,"MOOS"
2021-07-14 00:55:00,192.6193002566,"MOOS"
2021-07-14 01:00:00,189.963093390572,"MOOS"
2021-07-14 01:05:00,191.639657912776,"MOOS"
2021-07-14 01:10:00,183.671037314693,"MOOS"
2021-07-14 01:15:00,188.983451046748,"MOOS"
2021-07-14 01:20:00,196.255149466568,"MOOS"
2021-07-14 01:25:00,193.59894260054,"MOOS"
2021-07-14 01:30:00,196.255149466568,"MOOS"
2021-07-14 01:35:00,189.963093390572,"MOOS"
2021-07-14 01:40:00,189.963093390572,"MOOS"
2021-07-14 01:45:00,185.630322002515,"MOOS"
2021-07-14 01:50:00,193.59894260054,"MOOS"
2021-07-14 01:55:00,205.203412408708,"MOOS"
2021-07-14 02:00:00,202.54720554268,"MOOS"
2021-07-14 02:05:00,198.911356332595,"MOOS"
2021-07-14 02:10:00,205.203412408708,"MOOS"
2021-07-14 02:15:00,215.131317694788,"MOOS"
2021-07-14 02:20:00,212.47511082876,"MOOS"
2021-07-14 02:25:00,199.890998676652,"MOOS"
2021-07-14 02:30:00,193.59894260054,"MOOS"
2021-07-14 02:35:00,203.52684788662,"MOOS"
2021-07-14 02:40:00,196.255149466568,"MOOS"
2021-07-14 02:45:00,206.183054752648,"MOOS"
2021-07-14 02:50:00,198.214434154565,"MOOS"
